Year,oshpd_id,FACILITY_NAME,COUNTY_NAME,Type_Of_Control,ED_Level,Source,Principal Diagnosis Group,Count
2014,106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,LOS ANGELES,Investor - Limited Liability Company,,ED Admit,Psychoses & Neurosis,5
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,All Pregnancies,1472
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,134
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Circulatory,653
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),15
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Digestive,1328
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,360
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Genitourinary,1885
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Infections,591
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,5240
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,2398
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Neoplasms,82
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1318
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,2002
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,26
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,2204
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Respitory,1930
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Skin Disorders,1218
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Visit,Symptoms,6779
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,All Pregnancies,85
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,118
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Circulatory,1044
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Digestive,899
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,259
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Genitourinary,389
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Infections,846
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,509
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,104
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Neoplasms,188
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,138
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,8
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,49
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Respitory,549
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Skin Disorders,144
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Symptoms,337
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),1
2014,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,Investor - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,6
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,2524
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,254
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,1267
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),24
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,5180
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,1059
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,5404
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,2286
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,16762
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,4134
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,113
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,5745
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,2467
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,239
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,1877
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,12013
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,3213
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,15743
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,177
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,191
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,1817
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,1704
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,427
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,737
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,1011
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,1467
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,181
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,347
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,247
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,9
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,65
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,911
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,256
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,606
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Births,1
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),6
2014,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,22
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,1508
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,161
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,634
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),5
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,1897
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,430
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,1704
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,564
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,5647
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,1895
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,100
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,1136
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,986
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,40
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,2356
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,1797
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,992
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,5202
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Births,1
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,101
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,92
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,1303
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,844
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,393
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,345
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,728
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,473
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,112
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,143
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,161
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,6
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,72
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,580
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,80
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,452
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Births,1
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),1
2014,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,17
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,921
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,162
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,1098
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),14
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,2673
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,663
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Genitourinary,2586
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Infections,1110
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Injuries/Drugs/Complications,10711
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Musculoskeletal,3100
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Neoplasms,129
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Nervous & Sensory Systems,2061
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Other Reasons for Health Services,1484
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Perinatal Disorders,60
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Psychoses & Neurosis,2656
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Respitory,3455
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Skin Disorders,1426
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Symptoms,10491
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Invalid,2
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,All Pregnancies,192
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Blood/Blood-forming Organs,269
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Circulatory,2252
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Digestive,1902
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Endocrine/Metabolism,527
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Genitourinary,756
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Infections,1308
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Injuries/Drugs/Complications,2069
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Musculoskeletal,393
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Neoplasms,392
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Nervous & Sensory Systems,459
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Other Reasons for Health Services,21
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Psychoses & Neurosis,1075
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Respitory,1403
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Skin Disorders,346
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Symptoms,782
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Births,4
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Congenital Anomalies (Birth Defects),19
2014,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Admit,Perinatal Disorders,52
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,All Pregnancies,253
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Blood/Blood-forming Organs,112
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Circulatory,561
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Congenital Anomalies (Birth Defects),5
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Digestive,782
2014,106190413,CITRUS VALLEY MEDICAL CENTER - IC CAMPUS,LOS ANGELES,Nonprofit - Corporation,Emergency - Basic,ED Visit,Endocrine/Metabolism,232
